А368ВЕ21,Фомин Д. Б.,12,86
С604НЕ21,Караулин И. Ц.,1,70
С024МА21,Дёмин П. М.,22,82
Е516МО21,Парамонов З. Ц.,17,54
В579КК21,Сагадеев Л. Т.,21,32
А872МО21,Косарёв З. В.,24,45
В173ВК21,Дементьев Ф. И.,14,78
К795АС21,Алексеев Е. П.,19,4
У341ЕН21,Алексеев З. Р.,21,23
С582КМ21,Колесников Б. В.,20,69
А971ХХ21,Бореев Д. П.,3,38
М742НР21,Колесников М. Д.,6,86
К821ХТ21,Буров Н. Д.,8,13
Н684ЕО21,Мамыкин Ф. Ф.,14,7
Р344КХ21,Чендев Е. М.,22,48
О550ВТ21,Ефимов В. Д.,1,27
В818СР21,Капица П. Ф.,24,5
М440ВЕ21,Пивоваров Б. П.,7,83
Т450РА21,Хорьков Т. В.,6,69
В131ОС21,Ильюшин И. Н.,6,33
Р731ХВ21,Гачев У. Ш.,16,59
А099ЕЕ21,Анишин И. К.,5,3
Н591РУ21,Бурый И. Ч.,24,93
С526МК21,Крюков А. Т.,9,71
У645КВ21,Ефимов Ш. В.,2,65
Т151ВР21,Гачев Г. У.,20,55
А726ТН21,Мамыкин Н. С.,23,45
Х874РЕ21,Чуприн Б. Д.,18,52
Т090ОХ21,Ковалёв Д. Ф.,4,17
С722РХ21,Ефимов Ч. В.,17,87
С247ЕМ21,Крюков Р. Т.,18,84
Т540СК21,Худяков О. Б.,16,62
У401НХ21,Мурогов Г. Ц.,20,43
К961ТС21,Хорьков М. С.,23,27
В223РН21,Капица Ш. Н.,8,63
Е590ХТ21,Мурогов Ж. Е.,21,0
Х342КХ21,Папанов Н. М.,10,82
Х561СН21,Краевcкий Ч. Л.,15,72
С742МК21,Мамыкин Ч. Ч.,10,97
К730ВУ21,Смирнитский Й. Ф.,4,15
С148ВУ21,Фомин Н. К.,5,39
К320АС21,Сигаев Ц. В.,12,6
М825МО21,Коновалов О. С.,24,45
Е901МЕ21,Алексеев Н. Д.,16,12
Р807ХЕ21,Папанов И. Н.,23,27
А586АР21,Хорьков И. Ч.,17,74
Р079СК21,Чукчов Б. И.,14,2
М148РМ21,Энговатов В. Ж.,12,46
К998НВ21,Парамонов Ш. И.,3,87
М189ХА21,Александров И. Д.,8,57
Р184ОН21,Чукчов У. Ф.,21,26
Т688ЕК21,Чуприн А. Ж.,2,42
С409РС21,Мурогов Г. А.,4,31
Н545МА21,Коновалов Ф. Ч.,14,81
В250ВО21,Гачев В. Н.,22,19
А739НР21,Капица К. Д.,10,7
Р508РО21,Дёгтин М. Е.,9,69
Х870МТ21,Крутин Ж. Д.,10,49
В912СР21,Александров Ф. О.,20,11
О442ВМ21,Пивоваров Ш. А.,22,77
М856НА21,Гачев Й. Ц.,5,81
У372УС21,Мамыкин Т. Ф.,19,41
М414АА21,Ильюшин Х. Й.,20,36
Х308ЕС21,Чукчов Р. Л.,22,65
В482РР21,Дёмин Й. Б.,22,76
Х905КН21,Артамонов Ч. З.,18,98
Т707ХО21,Чендев У. С.,5,4
С050ОР21,Мамыкин У. С.,10,21
О284КТ21,Борзилов И. У.,17,30
Е872КН21,Чуприн Р. У.,4,22
Т299НС21,Крутин П. И.,17,60
Х691ЕС21,Закрятин Р. Т.,15,90
В789ОЕ21,Краевcкий У. Г.,7,70
Р337СО21,Косарёв Г. Й.,9,77
Н351ВН21,Дементьев Б. Ц.,13,43
У457ЕТ21,Энговатов Х. И.,8,56
Т417КС21,Крюков Й. Т.,1,73
К118ТВ21,Капица Ш. Т.,5,7
С846СА21,Чукчов Н. Ж.,5,49
Н905АР21,Сигаев Ц. Ш.,24,79
К343МН21,Александров О. З.,11,66
Т199ХА21,Чендев В. Ф.,3,8
С494ЕК21,Чиграков А. И.,5,25
О807ХХ21,Асланов Ч. Ч.,11,83
Х214УМ21,Погодин Л. С.,8,34
С534КТ21,Капица Р. У.,6,21
Т626ЕР21,Худяков Х. Ф.,21,16
Х582УК21,Александров А. П.,2,25
М195ЕО21,Бореев У. Ф.,10,44
С606УС21,Голованов С. З.,13,65
О520СС21,Мурогов Е. Д.,9,11
У568ЕУ21,Семёнов Х. Д.,2,16
Р535УТ21,Чиграков Й. Е.,4,52
В490ЕВ21,Чукчов О. М.,1,62
А264АР21,Хорьков Д. Ш.,15,38
С037КМ21,Кашканов Х. Ц.,7,2
А179УХ21,Энговатов Н. М.,19,44
С790СА21,Мурогов Ж. О.,19,21
Х470СТ21,Дёгтин У. С.,10,30
Н730ЕК21,Алексеев И. Х.,18,2
А727КН21,Мамыкин Д. Л.,22,67
А267ХН21,Сигаев Ш. П.,6,23
К404МР21,Александров И. М.,22,29
Х620РЕ21,Сагадеев К. Р.,14,70
Н496ТН21,Дубов Н. М.,4,98
Х873НЕ21,Крутин З. И.,23,4
О323ОА21,Дементьев Б. М.,18,69
У774НА21,Артамонов И. Ч.,5,31
А666ВТ21,Климушин И. Ф.,12,57
В013РО21,Коновалов А. Ц.,23,24
Н646УТ21,Чиграков Д. М.,2,90
Е532ТН21,Дёгтин К. Н.,21,2
О155МЕ21,Косарёв С. С.,13,11
Н257РЕ21,Сопов З. Ц.,6,34
А742ЕК21,Чиграков Р. Е.,16,26
У366ХК21,Семёнов И. Ж.,14,34
Т581НО21,Хорьков М. М.,6,100
Т070РТ21,Дубов Т. З.,14,85
Т487УЕ21,Сопов А. К.,13,34
О199ХЕ21,Сигаев В. Л.,23,49
У465ХС21,Чукчов Ж. Т.,8,34
М917ТК21,Мамыкин К. Л.,2,69
Е785ОВ21,Энговатов Ч. Т.,4,69
С740ТН21,Дёмин Е. Ш.,9,55
О660СН21,Крутин Ш. Т.,4,41
У665УА21,Буров Ч. К.,22,32
С640ВН21,Погодин М. Д.,17,94
М373СО21,Кашканов Г. П.,5,46
Н467ТЕ21,Крюков Ж. Д.,16,6
А454ВМ21,Колесников Ц. М.,24,3
С858ТМ21,Кашканов Х. Н.,13,69
Е580ХА21,Дёмин Б. О.,2,55
С054АВ21,Буров Й. Ж.,22,46
У632НА21,Крутин В. Ш.,20,6
В221ЕА21,Парамонов Ц. Л.,23,71
Е220ХТ21,Фомин Р. Е.,11,73
В616ВК21,Смирнитский В. К.,3,55
Е715ХА21,Дёмин З. А.,10,21
С630АТ21,Колесников Ф. Й.,19,28
Х365АХ21,Караулин Ш. З.,22,51
К353СУ21,Буров Й. П.,14,100
М437МУ21,Ковалёв Г. П.,21,63
У397РУ21,Косарёв С. П.,7,64
С045АА21,Чуприн Е. С.,8,76
С844ВК21,Артамонов М. В.,1,18
Е624УЕ21,Косарёв Р. Т.,19,83
Н104ВВ21,Дёмин В. Р.,23,39
К962МЕ21,Чендев Х. И.,7,63
В066УС21,Ковалёв Н. Д.,8,63
Х887АО21,Папанов Ч. Д.,21,1
Н456НР21,Пивоваров Г. З.,8,87
Р802СР21,Мамыкин Ц. Т.,14,13
К519УХ21,Парамонов Ф. Х.,15,24
М667ОР21,Гачев Х. Ф.,7,78
У534ВЕ21,Капица И. Е.,3,75
О353РА21,Коновалов Д. С.,17,19
Т276ОВ21,Смирнитский У. У.,7,46
У465ЕР21,Бореев Д. У.,11,60
У747УК21,Борзилов Ч. У.,18,71
У118ЕУ21,Смирнитский Т. Ч.,6,2
О074ТМ21,Сопов Ж. Ф.,21,96
Х298УТ21,Буров В. И.,9,14
Х042МО21,Алексеев Б. М.,1,89
Р928КВ21,Кашканов У. М.,18,44
Е081ХН21,Косарёв С. И.,17,50
Т863АР21,Ильюшин Д. В.,1,48
К167СМ21,Закрятин Е. Ш.,2,87
В931ХЕ21,Семёнов Ф. А.,12,30
Т601АХ21,Дементьев Е. Л.,21,19
В526ТХ21,Косарёв Й. Р.,3,68
У988МЕ21,Дёмин Ф. А.,17,83
В006УК21,Папанов П. Ш.,23,42
А875МЕ21,Сигаев А. З.,21,3
С346ВР21,Погодин О. Ц.,14,89
М484ОТ21,Борзилов Н. П.,19,58
Е645УЕ21,Краевcкий Ч. М.,9,61
М100РС21,Дёгтин М. Х.,10,22
Е911ЕТ21,Климушин А. И.,1,99
Р050КУ21,Сигаев В. К.,18,26
О747ТН21,Бурый Р. Ш.,1,59
В172ВО21,Тредиаковский У. Ч.,8,54
М864ОМ21,Климушин Б. З.,17,64
У090КР21,Крюков С. В.,24,57
Н514ВН21,Краевcкий О. Ж.,4,65
В480НС21,Ильюшин Е. Б.,6,73
У482ХР21,Чиграков О. Т.,13,96
У255ЕС21,Добрынин Ш. С.,10,82
У677ЕХ21,Сагадеев К. О.,16,1
У647ТА21,Фомин Й. С.,13,28
С167ОХ21,Папанов Т. Ц.,7,99
О585ХН21,Колесников Ж. Е.,15,18
С998АА21,Чиграков И. Ш.,15,88
О603СС21,Краевcкий И. Ф.,12,73
Н735ОХ21,Сагадеев С. М.,15,42
Н225ХР21,Гачев Е. А.,22,47
Р085АА21,Коновалов Д. В.,4,98
Т233СС21,Закрятин Ш. Й.,1,65
Е814ХУ21,Краевcкий Л. В.,7,35
М084ОР21,Папанов Д. Б.,2,25
А861КН21,Папанов Г. Р.,13,88
А584РВ21,Закрятин Ш. К.,10,22
О982МК21,Хорьков Б. Б.,23,92
М899КР21,Сигаев П. О.,14,27
С725ОР21,Мамыкин Й. О.,18,20
О781ОК21,Кашканов Ш. Ф.,5,80
У141ВР21,Парамонов Ш. К.,3,3
С820АТ21,Голованов Й. Е.,17,70
Х599МН21,Коновалов Д. П.,13,100
О876ХН21,Худяков Б. Х.,17,89
С868МР21,Алексеев Е. Ф.,9,100
А520ММ21,Чукчов А. И.,18,27
Т896НХ21,Бореев Д. Ц.,9,36
К715ЕМ21,Караулин Д. С.,16,19
В333ОК21,Чендев В. З.,8,39
О703МВ21,Ефимов Т. Р.,19,40
У135ОО21,Сигаев Д. Д.,15,10
А788ХЕ21,Анишин Й. В.,2,37
У856УА21,Мамыкин З. К.,19,13
А994ЕВ21,Семёнов Ш. Л.,24,11
Н615ХР21,Краевcкий Т. Л.,22,41
М445ЕМ21,Дементьев Р. О.,17,91
А052ХМ21,Кашканов Б. Л.,21,23
Н224СР21,Фомин К. И.,8,13
К323ОО21,Смирнитский П. К.,13,8
Е604ОВ21,Сопов К. Ш.,16,6
Е036АК21,Ковалёв Р. Х.,7,62
У763ЕН21,Ковалёв Р. Е.,3,32
Р223УО21,Смирнитский Л. В.,23,44
А532ЕЕ21,Мурогов Н. Ч.,15,27
М862ХМ21,Сопов Н. В.,10,34
У605СС21,Хорьков Ч. Ж.,8,21
У599ЕС21,Тредиаковский Н. Ш.,12,81
Н628ВЕ21,Борзилов Ф. Ц.,22,18
К715ТН21,Бурый Б. Ф.,1,61
Н350ОР21,Алексеев А. Х.,16,78
К956РА21,Крюков Р. А.,23,9
А436НТ21,Кашканов К. Ц.,13,3
С018ОХ21,Дёмин О. З.,17,31
Т839ЕО21,Сопов З. Х.,5,61
М389НМ21,Пивоваров У. У.,5,65
С248ЕТ21,Артамонов У. И.,20,99
Х688ОТ21,Коновалов Ш. С.,11,94
М406УХ21,Ильюшин Ш. Й.,17,45
А596ОМ21,Сопов А. П.,15,12
С625УН21,Капица И. Р.,16,87
С688ВВ21,Сигаев Л. Ц.,11,28
Т421РМ21,Мурогов Г. У.,8,34
Т594ВС21,Пивоваров Ц. Ж.,1,58
Т697НА21,Голованов З. Л.,24,84
С461ОУ21,Мамыкин Ш. Л.,18,56
С215ВР21,Смирнитский В. Х.,11,43
О918РМ21,Крюков Н. В.,10,98
В740ВУ21,Косарёв Г. Ц.,11,81
Е922НА21,Капица Л. П.,11,41
В723ТО21,Дубов Й. Ш.,22,23
С754КВ21,Буров Д. И.,18,22
К070УМ21,Голованов Н. П.,13,63
К529НТ21,Александров Ч. П.,19,51
Е523СЕ21,Худяков З. Д.,16,79
Т704ОЕ21,Закрятин Х. Р.,20,45
Р105ЕР21,Добрынин Ф. М.,3,28
В234ТТ21,Бурый Й. Т.,1,56
М670КМ21,Краевcкий З. К.,4,24
Х211КХ21,Сагадеев О. К.,21,85
Е061ТУ21,Худяков Г. У.,13,70
В472РА21,Чуприн У. Ф.,16,40
С246ВВ21,Капица М. Д.,7,30
Х676ТН21,Крутин Ш. И.,22,8
С191РО21,Дёмин Ш. Л.,21,15
К401ТТ21,Сагадеев Т. В.,13,34
Н425РА21,Борзилов М. Л.,15,67
Н390ВР21,Мурогов Н. П.,8,78
Х122СК21,Папанов Ж. Л.,15,42
С567ВР21,Чуприн Ш. Ш.,16,89
В746УС21,Ефимов К. Х.,3,99
Е251ХА21,Дёгтин Л. Б.,12,71
У726РМ21,Дёмин Р. И.,14,66
К818СС21,Алексеев У. Ш.,24,1
Р978ВС21,Чиграков Ц. Л.,18,46
В198ТС21,Кашканов О. Е.,22,66
А354МТ21,Семёнов М. Ж.,6,43
Х706РЕ21,Хорьков Е. Ч.,20,74
М919РК21,Сопов П. Ф.,6,37
К384ВУ21,Закрятин З. С.,1,42
С225АМ21,Артамонов А. С.,4,47
К714НЕ21,Климушин О. И.,15,2
К635ХХ21,Чиграков Ф. М.,23,21
Р336НК21,Худяков И. Н.,8,69
Н524УЕ21,Тредиаковский И. Ч.,23,12
У065ХН21,Смирнитский Х. Ш.,22,3
К368АС21,Хорьков Д. С.,10,8
Н722ЕТ21,Дубов С. Н.,11,14
Т219ОР21,Бурый Й. Е.,24,94
Н487УС21,Ильюшин Г. С.,9,11
В103РК21,Мамыкин К. Д.,11,13
Е349ХР21,Добрынин З. Е.,13,0
Е373УН21,Добрынин П. М.,22,15
В548ОО21,Климушин Т. О.,16,27
В604НХ21,Борзилов В. И.,13,95
Р314НВ21,Парамонов Ц. Т.,21,33
У875УС21,Краевcкий Ж. Е.,16,44
Р915ЕК21,Ильюшин С. У.,18,5
К680РУ21,Энговатов Ш. И.,7,92
В801НО21,Мамыкин С. Х.,15,54
С116ЕО21,Сагадеев Й. Й.,7,84
Р074НВ21,Папанов Е. Б.,14,31
У625МХ21,Анишин С. К.,5,12
К988ЕМ21,Буров О. П.,14,57
Х152ХУ21,Дёгтин М. Ш.,21,92
В675ЕС21,Анишин Д. Ф.,9,68
Н018РН21,Хорьков А. Ж.,24,23
У357РВ21,Кашканов Ц. Г.,5,32
А952РА21,Александров Ж. У.,22,9
Х703РВ21,Папанов А. Ц.,2,35
В378МЕ21,Добрынин В. Ш.,5,18
Т305АТ21,Энговатов Г. Ц.,24,45
Х440ЕХ21,Бурый Т. В.,14,36
О244РВ21,Дёмин Ц. Ц.,4,77
К769ХР21,Смирнитский С. А.,23,7
Н930КУ21,Алексеев Т. К.,14,29
Т210ОН21,Александров П. Ш.,8,34
А324ВМ21,Асланов Т. И.,5,98
О230ВН21,Крюков Г. Й.,16,20
В971РК21,Коновалов З. В.,9,88
Р575МТ21,Климушин П. С.,16,60
С198УМ21,Анишин В. Ф.,2,52
Х407ОХ21,Буров Н. З.,21,39
Х556КТ21,Сопов Е. Д.,20,39
В258ТУ21,Семёнов С. Б.,22,56
К207ОЕ21,Борзилов Х. Ш.,15,53
М380ХМ21,Артамонов У. З.,6,53
О102ТО21,Борзилов А. Ш.,1,54
С363РХ21,Смирнитский Л. Ж.,14,85
С464АХ21,Ковалёв Н. Ф.,23,4
У909ЕМ21,Сигаев С. П.,17,47
Е120ХХ21,Парамонов Ф. Ш.,18,58
К184ЕА21,Гачев Р. А.,10,26
М951ОУ21,Энговатов Е. К.,3,72
Т631КА21,Ефимов Л. В.,16,33
С109МО21,Колесников Г. И.,24,96
О191КТ21,Смирнитский А. Н.,8,35
Н544ЕХ21,Пивоваров И. Г.,11,65
О515СМ21,Погодин М. Д.,17,94
У703НР21,Папанов Е. В.,19,79
М445ХМ21,Сагадеев Ж. О.,24,64
А555ВР21,Климушин И. У.,3,42
К261ТХ21,Голованов В. Й.,20,15
С796ХА21,Сагадеев Ф. С.,8,70
С102ТЕ21,Чуприн С. Р.,1,85
О514НО21,Чендев З. Т.,11,53
Е974РЕ21,Тредиаковский З. Ф.,20,86
А567ОХ21,Добрынин М. О.,2,0
С500УН21,Гачев Т. С.,11,72
У182УМ21,Энговатов Ч. Л.,14,50
Х041УТ21,Коновалов Ш. Й.,13,13
Р155СТ21,Бурый Д. М.,2,97
О184ЕМ21,Дёмин Й. Ш.,17,34
А851ТК21,Колесников Р. П.,12,41
М022ВВ21,Сагадеев И. Й.,20,53
К642УС21,Анишин Х. Й.,14,67
М863КЕ21,Капица Й. Х.,4,25
М877ТК21,Мурогов Р. Г.,21,20
В897ЕТ21,Караулин Н. Е.,16,74
К700ТМ21,Погодин О. Х.,4,44
Т118АУ21,Бурый Р. З.,24,39
Х932АА21,Буров Ц. Ш.,19,10
О571УР21,Краевcкий Ч. Д.,24,58
Т888МО21,Крюков А. Р.,18,13
С960НТ21,Сагадеев К. Х.,7,86
У667ВА21,Александров Л. К.,11,31
Н278РР21,Сигаев Й. Ж.,2,42
М306ХХ21,Краевcкий Т. З.,5,88
Х293ОВ21,Худяков Ц. Ф.,22,49
М646АО21,Гачев Х. Х.,22,84
А901РМ21,Гачев М. Й.,3,22
Н706ХР21,Дёмин Ч. К.,7,43
К552УО21,Климушин Ц. У.,15,32
В031НА21,Ильюшин Т. Е.,9,37
Х344МК21,Смирнитский Ц. А.,18,91
О300МВ21,Крюков Й. А.,2,1
Т672МН21,Дубов Д. А.,17,32
Е518РН21,Ефимов Ш. Д.,14,8
Р957АА21,Сигаев Ж. П.,7,27
В805СН21,Ковалёв З. Ч.,11,82
У925КХ21,Артамонов А. Ж.,21,2
Е587АО21,Кашканов П. Л.,10,63
О488ТА21,Дёгтин А. Ж.,22,85
Р895РУ21,Мурогов Л. Г.,8,12
К785СМ21,Кашканов К. С.,8,33
А755МО21,Ильюшин Н. С.,4,11
Р645СК21,Мамыкин Ф. Т.,2,35
О686ОВ21,Добрынин Г. Р.,5,51
К771СС21,Мурогов Б. О.,5,25
Р269МХ21,Косарёв Д. А.,24,24
М171УС21,Хорьков Ш. П.,10,50
М494ВУ21,Борзилов А. Ф.,12,34
О913НА21,Анишин З. Л.,24,10
К116ВК21,Голованов Ш. Р.,11,19
Р204ТВ21,Фомин А. Д.,20,34
С455НА21,Семёнов Н. М.,12,57
У303ЕО21,Дёгтин Н. Ц.,8,74
К760УВ21,Буров Б. У.,6,52
В423ХУ21,Дементьев В. Р.,22,40
Х426ОС21,Колесников П. Р.,3,44
Е742УР21,Гачев Й. З.,20,59
О061НК21,Сагадеев К. А.,2,85
В562ВР21,Погодин Г. Й.,11,43
Н054ЕР21,Коновалов Ш. Ц.,21,26
Н497РТ21,Крутин Р. В.,20,46
Н097КС21,Энговатов М. П.,4,97
О253ТУ21,Семёнов Ж. И.,24,18
В808ОВ21,Климушин Ф. Й.,24,26
Р058УТ21,Голованов М. Й.,18,64
А106СХ21,Караулин К. Ч.,2,6
Р422МТ21,Худяков Ш. Г.,23,52
Н385КВ21,Голованов Х. М.,18,35
М587ВН21,Погодин Ц. П.,8,78
О532ХО21,Дёмин Л. У.,21,1
М434ТУ21,Погодин И. В.,8,66
Т423НУ21,Бореев Е. В.,2,93
К485АТ21,Чуприн Ш. Т.,11,54
О160ТТ21,Буров Г. А.,13,74
Т870СХ21,Александров Г. Т.,22,86
У681ВТ21,Чиграков М. И.,19,60
Н459НХ21,Караулин О. У.,7,46
Х033ХН21,Папанов Д. У.,2,98
В532ХМ21,Энговатов И. Л.,21,81
Т850МВ21,Закрятин Ч. Г.,7,33
Р256УЕ21,Пивоваров Г. С.,4,30
Х671СК21,Чендев В. З.,23,49
В408ЕЕ21,Сигаев О. К.,5,4
У510УА21,Ковалёв Ж. Е.,19,96
В594ХТ21,Фомин С. Ш.,8,6
У387МВ21,Борзилов П. П.,8,87
Т386СК21,Мамыкин К. Ж.,20,36
Е286КУ21,Хорьков М. Ж.,8,89
К494СХ21,Погодин Ж. Ж.,20,70
Е687ОВ21,Погодин Л. Ф.,21,28
У477ВТ21,Семёнов О. З.,22,85
Р532РТ21,Закрятин З. Т.,17,10
Т523КС21,Борзилов К. Р.,17,45
К030ТР21,Косарёв Ф. Д.,15,18
У682АС21,Дёгтин Ч. Л.,17,67
Р784АС21,Фомин Ф. Д.,21,52
У726НН21,Александров Ж. Ш.,9,64
Е712НТ21,Ильюшин У. С.,22,71
Т611ВК21,Капица Й. Ж.,3,90
В980ОА21,Краевcкий И. Е.,3,52
Т024РА21,Коновалов Ж. И.,18,32
Т206ЕХ21,Ильюшин О. Т.,6,58
Х802РЕ21,Мамыкин Ч. Е.,3,59
У260НО21,Худяков А. П.,21,64
М297ХС21,Сагадеев Г. Ф.,24,30
Н254МР21,Дубов Ф. Г.,6,2
Х298НТ21,Косарёв М. Х.,14,93
М314ЕР21,Сигаев У. Л.,18,50
О323МТ21,Чуприн Й. Р.,13,9
А871ОР21,Голованов Д. Т.,2,96
А027НУ21,Дёгтин Ж. М.,14,88
В162НК21,Добрынин Р. Т.,2,3
О956МТ21,Чендев Ш. Г.,24,20
М684УА21,Чиграков В. П.,15,17
А169СМ21,Смирнитский К. Ш.,1,51
Н161УК21,Александров У. П.,13,14
С180ВА21,Ефимов К. Ж.,13,73
В067СУ21,Буров Т. Ц.,20,86
Р640ТУ21,Парамонов Б. Ч.,11,75
К577МЕ21,Колесников П. У.,12,54
Р606СМ21,Анишин Е. С.,11,45
Р362СР21,Сагадеев Й. Ц.,10,13
Н884АС21,Хорьков Н. Ф.,6,35
Р603ХТ21,Фомин О. Ц.,7,88
Е887НН21,Гачев И. С.,14,20
Т772ЕР21,Артамонов О. Д.,14,87
У131КЕ21,Дубов Р. У.,10,12
К827КН21,Погодин Д. Х.,14,74
М003ХО21,Пивоваров Н. Д.,8,13
О528КК21,Караулин Л. А.,23,91
М270УО21,Фомин Ж. К.,22,93
Х112ТО21,Закрятин Д. М.,10,82
С004ТО21,Крюков Ф. Ш.,20,77
Т534МС21,Худяков О. Д.,24,21
Р622СА21,Александров О. З.,18,91
С628РТ21,Крутин Ж. Е.,12,65
Н381НМ21,Погодин Н. З.,16,62
В997СХ21,Сигаев П. Ч.,22,71
Н353ММ21,Кашканов Ш. Т.,17,11
Е546ОН21,Смирнитский Ц. В.,4,12
М052АС21,Гачев Г. А.,3,13
У838МЕ21,Борзилов Д. У.,8,94
Р944СМ21,Дёгтин В. Е.,11,74
К206НВ21,Краевcкий М. И.,22,79
М869РН21,Мурогов Л. Ц.,2,44
С067ВТ21,Алексеев Ч. П.,11,96
О651РС21,Папанов Н. С.,3,47
Е610СР21,Чукчов Ш. У.,5,54
Х368НХ21,Буров Д. Ф.,23,81
В528РЕ21,Сигаев Ч. Ф.,3,81
С154ОТ21,Буров Ж. Ц.,7,57
С994НК21,Сопов Н. А.,9,42
Н819ЕХ21,Дементьев В. Ш.,20,7
Р616ТР21,Александров Ц. Д.,23,58
Е601ЕО21,Чуприн Ч. С.,4,24
Т865ВТ21,Закрятин М. О.,16,100
Т002КУ21,Смирнитский Ц. Й.,7,11
К230НТ21,Добрынин Р. И.,15,10
М617ТС21,Кашканов Ц. Р.,23,0
О007МХ21,Мамыкин Ч. Б.,12,40
У665ОН21,Чендев П. М.,20,67
Р648ЕС21,Ефимов Ш. Ж.,21,49
С719НХ21,Коновалов М. И.,9,10
О395МЕ21,Чуприн З. Д.,17,69
Т266ВХ21,Мурогов И. Ч.,4,90
О262АМ21,Коновалов Ф. С.,13,60
К279ОР21,Алексеев П. Х.,1,22
Т634ТУ21,Сопов Р. Н.,11,54
Т353ВЕ21,Мурогов П. К.,18,53
К255СУ21,Александров Й. Ф.,20,91
С701РВ21,Голованов У. Х.,10,95
Р956АМ21,Анишин Ф. Й.,18,17
С571ТМ21,Гачев Т. А.,14,50
Р255АМ21,Бурый Ф. Ш.,9,100
М415ТС21,Климушин Н. Р.,11,10
У593УТ21,Папанов Ч. З.,23,48
Е514АК21,Капица Т. А.,24,39
Р938МЕ21,Закрятин Х. Ч.,3,30
Т285АН21,Семёнов Л. Ц.,17,87
Х114МР21,Дементьев Ш. У.,2,86
Н517МТ21,Добрынин А. И.,14,17
О765ЕК21,Погодин Е. Л.,2,29
В285ХС21,Смирнитский С. В.,11,46
А006АР21,Энговатов М. У.,22,16
Т285УЕ21,Краевcкий А. Ф.,23,47
М704ММ21,Добрынин Х. В.,19,56
К352ТА21,Бурый Д. К.,6,21
У062ОМ21,Борзилов Л. З.,9,30
Т940СУ21,Анишин У. М.,20,61
Н373ХМ21,Сопов Ч. Т.,20,91
В328ОУ21,Косарёв Ц. А.,13,87
С311ЕН21,Климушин У. З.,17,22
Р082ХН21,Крюков И. П.,2,26
К302ВУ21,Мурогов С. Е.,16,48
А285НК21,Крюков С. С.,21,8
М288АТ21,Климушин Й. Й.,20,61
С116МЕ21,Мурогов Т. Ч.,14,100
Х819ХМ21,Бурый З. В.,3,1
К465КЕ21,Климушин Ш. Р.,14,4
К953ХТ21,Бореев У. Х.,5,59
Н331СУ21,Энговатов Л. Т.,9,58
Т217СК21,Чендев В. С.,16,61
М029ТА21,Крутин Д. Т.,6,0
Н897СТ21,Пивоваров Н. Р.,17,33
Х862МХ21,Колесников В. Н.,2,91
Р318ХЕ21,Тредиаковский М. Л.,24,76
У445ОВ21,Чиграков С. Х.,18,51
Н625АС21,Энговатов А. Ч.,22,1
К817КУ21,Папанов И. Ч.,8,54
О848ТА21,Мурогов Л. И.,8,13
Е123КТ21,Краевcкий Ч. Т.,21,94
Т170АА21,Тредиаковский П. Н.,11,45
Х506КЕ21,Тредиаковский Е. В.,3,62
Н579ВУ21,Капица О. П.,17,45
У937КТ21,Дементьев Е. Ж.,22,50
К303МТ21,Сопов М. Г.,17,89
Т844ТА21,Пивоваров В. И.,17,26
Е133ХХ21,Сагадеев П. Х.,18,16
С457РХ21,Парамонов С. В.,19,61
Х164УА21,Бореев Е. Р.,22,38
С316КВ21,Дёгтин Л. Р.,7,67
Е336МР21,Дёгтин Ч. П.,13,36
С078ЕМ21,Бореев Н. А.,22,61
А990ХО21,Чукчов Д. Л.,3,77
М871ТС21,Погодин Ч. Ш.,4,95
О850УМ21,Семёнов З. К.,16,82
У965СВ21,Худяков К. Ц.,10,2
В982ТХ21,Хорьков Л. Б.,5,74
Е076НВ21,Хорьков Н. О.,3,80
У534ХМ21,Дементьев С. Б.,20,68
В792УУ21,Асланов Ц. Ш.,21,44
О523ТА21,Коновалов И. И.,13,55
У809УТ21,Ковалёв Н. Ч.,5,78
Е325СН21,Мурогов Н. П.,11,65
А336МВ21,Гачев Е. У.,6,42
О169КО21,Добрынин Е. Ц.,6,66
Х218ТВ21,Мамыкин Е. Т.,18,3
Х135ТТ21,Чиграков Д. Ж.,7,9
У169КВ21,Чиграков Б. Р.,8,31
Е971СР21,Голованов И. Л.,15,10
О138УН21,Коновалов Г. Н.,22,15
У534ВО21,Мурогов Т. Й.,7,96
М713ВУ21,Колесников Л. Ц.,5,53
Т812КВ21,Голованов Д. М.,23,90
В420МХ21,Голованов И. Р.,3,6
С440УЕ21,Чукчов Й. О.,14,40
В453РР21,Чукчов М. Р.,8,80
О923РР21,Голованов Л. У.,21,62
Т614НК21,Артамонов Х. Х.,14,77
Н407РР21,Крюков Г. У.,15,91
Т806РО21,Климушин Л. Й.,5,13
К542ОО21,Бореев О. Д.,15,78
М300КУ21,Мамыкин Б. Р.,9,38
Т694СА21,Семёнов З. А.,4,49
А937ВЕ21,Крутин Р. А.,9,57
М415НУ21,Фомин Л. Ц.,10,87
У900ВР21,Бореев О. О.,4,21
К412ХМ21,Добрынин П. У.,18,74
Е212ХЕ21,Алексеев Ч. Л.,9,29
С294НС21,Фомин Ч. Х.,8,44
У037ММ21,Семёнов К. Г.,15,91
Т942МР21,Фомин Г. Г.,4,44
К788УР21,Парамонов Ж. Е.,3,91
О092НХ21,Чиграков Д. П.,20,38
Р057ММ21,Артамонов Й. Г.,18,12
